P,T,x_CO2,y_CO2,x_N2,y_N2,betaL,betaV,lnphi_CO2,phi_CO2,dlnphi_CO2_dT_1_per_K,dlnphi_CO2_dP_1_per_Pa,dlnphi_CO2_dn_CO2_1_per_mol,dphi_CO2_dT_1_per_K,dphi_CO2_dP_1_per_Pa,dphi_CO2_dn_CO2_1_per_mol,f_CO2_Pa,df_CO2_dT_Pa_per_K,df_CO2_dP_Pa_per_Pa,df_CO2_dn_CO2_Pa_per_mol,phase_id,phase_kind
89.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7317770127732395,0.4810533920887107,0.017403146533828566,-9.73239045887843e-08,-0.0770419393172805,0.00837184267311512,-4.681799443375272e-08,-0.03706128624167039,3853237.6706305705,67058.45981165206,0.057935917465480276,131276.61616317264,1,Single-phase (L)
90.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7414132872101976,0.476440092791101,0.01729073518300423,-9.542522300516246e-08,-0.07390382586673358,0.008237999475016891,-4.546440210319111e-08,-0.03521074565356392,3859164.751607914,66727.79574763674,0.06053442647614283,143589.04371812267,1,Single-phase (L)
91.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7508663564661249,0.4719574921453983,0.017196414439958486,-9.365574866443133e-08,-0.07113357412399077,0.008115976632975721,-4.4201532264664746e-08,-0.033572023250897476,3865331.8606708115,66469.84862407115,0.06275119368325419,154526.4474274617,1,Single-phase (L)
92.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7601480313319404,0.46759720284961387,0.017116668332111368,-9.199427028552145e-08,-0.06866640283280474,0.008003706234199841,-4.301626346370118e-08,-0.0321082178943643,3871704.8395947944,66270.68761917454,0.0646628210852066,164333.38245630803,1,Single-phase (L)
93.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7692682665144764,0.4633519944642313,0.017048816093443445,-9.042458948145846e-08,-0.06645219572017624,0.007899602940150905,-4.1898413884843127e-08,-0.030790757423471118,3878256.193665609,66119.67660906295,0.06632707080167108,173198.71521728174,1,Single-phase (L)
94.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7782355859232617,0.45921554328922937,0.01699077988547903,-8.893409581455022e-08,-0.06445154153374517,0.007802430216017964,-4.083991912641506e-08,-0.029597149661247123,3884963.4962268868,66008.55962751208,0.06778827315083516,181270.72455772484,1,Single-phase (L)
95.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.7870573901798519,0.4551822502727914,0.016940925626397593,-8.7512801585734e-08,-0.06263299523214272,0.007711208648327654,-3.9834273953470706e-08,-0.028509427711091738,3891808.2398323617,65930.83394320136,0.06908098294333764,188667.53082931743,1,Single-phase (L)
96.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.795740183456287,0.45124710563707254,0.016897951511945505,-8.615267265163522e-08,-0.060971142252858095,0.007625151710961003,-3.887614417694857e-08,-0.027513051468988435,3898774.992704299,65881.31078270293,0.0702325093845295,195484.45671952912,1,Single-phase (L)
97.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.8042897438250761,0.44740558631647714,0.016860808400545647,-8.484715475473449e-08,-0.05944520359837546,0.0075436198682159086,-3.7961091020326856e-08,-0.02659611616963353,3905850.7685428415,65855.8014495248,0.0712647030773759,201799.3245660821,1,Single-phase (L)
98.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.812711253265302,0.44365357691392365,0.01682864194992202,-8.359083194492557e-08,-0.058038012980527444,0.007466087195686612,-3.7085371589576906e-08,-0.02574877205578773,3913024.548380806,65850.88906595591,0.07219524180246298,207676.33584359704,1,Single-phase (L)
99.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.8210093983390602,0.43998730782460066,0.016800749892465227,-8.237917608343712e-08,-0.05673525490002866,0.007392116714620224,-3.6245791905760225e-08,-0.024962792062206092,3920286.9127171887,65863.75992726615,0.07303857116181692,213168.95747209855,1,Single-phase (L)
100.0,291.4141414141414,0.9,0.9,0.1,0.1,1.0,0.0,-0.8291884492001832,0.43640330610169703,0.01677655003344146,-8.120836032042469e-08,-0.05552488894789809,0.007321341899574388,-3.5439596926931205e-08,-0.024231245107792305,3927629.754915274,65892.07709616951,0.07380660314914649,218322.10013156655,1,Single-phase (L)
1.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.005658609004864607,0.9943573707677675,5.882703869959893e-05,-5.666870342631862e-08,-3.510451557055261e-05,5.8495099531386904e-05,-5.634894294381256e-08,-3.490643380481085e-05,89492.16336909904,5.264558957824819,0.8898502288260474,9940.432128635233,2,Single-phase (V)
2.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.01133382906331487,0.9887301568141615,0.00011813762979284912,-5.6836146038159364e-08,-7.138408605336897e-05,0.00011680623723073707,-5.6195611585021894e-08,-7.057959859758311e-05,177971.4282265491,21.025122701532673,0.8797419310474416,19761.898808535643,2,Single-phase (V)
3.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.017025929185550525,0.9831181928503799,0.00017794391057589465,-5.700631795445956e-08,-0.00010888850925190457,0.00017493989579410316,-5.604394828844245e-08,-0.0001070502744379043,265441.91206960246,47.23377186440783,0.8696745075274621,29464.642211413153,2,Single-phase (V)
4.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.022735186335128752,0.977521310502061,0.0002382585149075217,-5.717930041779783e-08,-0.00014767031574073122,0.00023290277573067547,-5.589398467799678e-08,-0.0001443508805651327,351907.6717807423,83.84499926304325,0.8596473449677771,39048.88610307902,2,Single-phase (V)
5.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.028461885777318178,0.9719393381525478,0.0002990946013404171,-5.735517825377162e-08,-0.00018778495610597554,0.00029070180887180513,-5.574575399159219e-08,-0.00018251558595264712,437372.7021686461,130.81581399231217,0.8496598150410756,48514.83489394864,2,Single-phase (V)
6.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.034206321447826496,0.966372100776596,0.000360465883289936,-5.753404008200895e-08,-0.00022929100368572627,0.00034834417289318674,-5.5599291180215865e-08,-0.00022158042892094951,521840.93441936176,188.1058533623208,0.8397112734616197,57862.6726149784,2,Single-phase (V)
7.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.039968796343402425,0.960819419763795,0.00042238666142040257,-5.7715978542803275e-08,-0.00027225037432223735,0.0004058373069419177,-5.545463301459589e-08,-0.0002615834466867681,605316.2344511912,255.67750337340829,0.8298010589882205,67092.56181205307,2,Single-phase (V)
8.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.0457496229359331,0.9552811127309244,0.000484871858447678,-5.790109054076989e-08,-0.0003167285648082469,0.00046318892846980913,-5.531181820012066e-08,-0.0003025648158236908,687802.4011662657,333.49602849826266,0.8199284923537454,76204.64235108094,2,Single-phase (V)
9.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.05154912361182719,0.9497569933223675,0.0005479370565779586,-5.8089477507070776e-08,-0.00036279491190229776,0.0005204070513853899,-5.517088750078284e-08,-0.0003445670047209795,769303.1645911187,421.5297116221664,0.8100928751144977,85199.03012518908,2,Single-phase (V)
10.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.05736763113862012,0.9442468709976446,0.0006115985378263053,-5.828124568191887e-08,-0.0004105228740052591,0.0005775000056492234,-5.5031883872996875e-08,-0.0003876349392524262,849822.1838978796,519.7500050843007,0.8002934884121824,94075.81565443728,2,Single-phase (V)
11.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.06320548916091641,0.9387505508050366,0.0006758733274850233,-5.847650641925871e-08,-0.00045999033783628295,0.0006344764584509984,-5.4894852610233374e-08,-0.00043181618300880544,929363.0452969862,628.1316938664885,0.7905295916404018,102835.06256737535,2,Single-phase (V)
12.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.06906305272800402,0.9332678331401536,0.0007407792410421013,-5.8675376515730094e-08,-0.0005112799527261319,0.0006913454371225695,-5.475984149951808e-08,-0.00047716113360871733,1007929.259791366,746.6530720923752,0.7808004210066588,111476.80595252117,2,Single-phase (V)
13.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.07494068885566535,0.9277985134882218,0.0008063349348835407,-5.8877978566255745e-08,-0.0005644794954622389,0.0007481163539585713,-5.462690099096347e-08,-0.0005237232367844468,1085524.2607812185,875.2961341315275,0.7711051879799717,120001.05056643099,2,Single-phase (V)
14.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.08083877712499576,0.9223423821487029,0.000872559961151873,-5.9084441348861167e-08,-0.0006196822689817305,0.0008047990331363982,-5.449608438163393e-08,-0.0005715592201479226,1162151.401507366,1014.046781751862,0.761443077612974,128407.76888343217,2,Single-phase (V)
15.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.08675771032127902,0.9168992239407556,0.0009394748271762549,-5.929490024163467e-08,-0.000676987538619614,0.0008614037399497837,-5.436744801519935e-08,-0.0006207293487778863,1237813.9523200218,1162.8950489322096,0.751813246726162,136696.89897026337,2,Single-phase (V)
16.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.09269789511630225,0.9114688178878743,0.001007101059938792,-5.950949767507674e-08,-0.0007365010100900988,0.000917941212596036,-5.42410514990034e-08,-0.0006712977050400477,1312515.097758539,1321.835346138292,0.742214821940522,144868.3421668022,2,Single-phase (V)
17.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.09865975279782284,0.9060509368798753,0.001075461276097556,-5.97283836234757e-08,-0.0007983353539172761,0.0009744226967862169,-5.411695794037076e-08,-0.0007233324953610748,1386257.933426209,1490.8667260829116,0.7326468975431203,152921.96055167643,2,Single-phase (V)
18.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.1046437200502986,0.9006453473102022,0.0011445792581504205,-5.995171613938535e-08,-0.0008626107816489593,0.0010308599834809391,-5.399523420419938e-08,-0.000776906387031752,1459045.4626425267,1669.9931732391203,0.7231085331683785,160857.5741688446,2,Single-phase (V)
19.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.11065024979139597,0.8952518086863233,0.0012144800373963694,-6.017966193578384e-08,-0.0009294556798973841,0.0010872654500925331,-5.387595119414197e-08,-0.0008320968785219095,1530880.5928536116,1859.2239196582304,0.7135987512757076,168674.95798812897,2,Single-phase (V)
20.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.11667981206932758,0.8898700732107098,0.0012851899844343038,-6.041239702106506e-08,-0.0009990073090686002,0.0011436521055382249,-5.375918415996963e-08,-0.0008889867072589095,1601766.1317792772,2058.5737899688042,0.7041165344016933,176373.83856907586,2,Single-phase (V)
21.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.12273289502655392,0.8844998853296623,0.0013567369080342995,-6.065010739267166e-08,-0.0010714125745862058,0.0012000336395788585,-5.364501303404979e-08,-0.0009476642993622572,1671704.7832730613,2268.0635788040418,0.6946608221623418,183953.89039343427,2,Single-phase (V)
22.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.12881000593606157,0.8791409812468868,0.0014291501633260939,-6.089298979592898e-08,-0.0011468288795078107,0.0012564244769356506,-5.3533522800249665e-08,-0.0010082242664527644,1740699.142868838,2487.7204643325913,0.6852305079777046,191414.73182673898,2,Single-phase (V)
23.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.1349116723170828,0.8737930883984115,0.001502460770375502,-6.114125255550847e-08,-0.0012254250687004696,0.0013128398367438666,-5.342480389902502e-08,-0.001070767955380619,1808751.6929847116,2717.5784620598033,0.6758244354875885,198755.9206639968,2,Single-phase (V)
24.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.1410384431379441,0.8684559248850063,0.0015767015443652389,-6.139511648794464e-08,-0.0013073824762149244,0.0013692957979793315,-5.331895267296067e-08,-0.001135404057559682,1875864.7977516125,2957.678923635354,0.6664413946229103,205976.94920807227,2,Single-phase (V)
25.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.14719089011461178,0.8631291988578261,0.0016519072387651595,-6.165481590478344e-08,-0.0013928960892165387,0.0014258093715828158,-5.3216071857622485e-08,-0.00120224928557767,1942040.6974301091,3208.0710860613362,0.657080117292393,213077.23882190665,2,Single-phase (V)
26.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.15336960911453013,0.857812607852478,0.0017281147030726622,-6.192059971727558e-08,-0.001482175843839534,0.001482398580110971,-5.3116271123265576e-08,-0.0012714291258999377,2007281.5023747992,3468.8126774596735,0.647739272638789,220056.1338870387,2,Single-phase (V)
27.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.15957522167652335,0.8525058380661104,0.0018053630569317607,-6.21927326550797e-08,-0.0015754480706848984,0.0015390825458632055,-5.3019667673740274e-08,-0.0013430786778288659,2071589.186500649,3739.970586447591,0.6384174618123107,226912.89509072588,2,Single-phase (V)
28.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.16580837665884982,0.8472085635714562,0.0018836938827050836,-6.247149661324647e-08,-0.0016729571104484974,0.0015958815885749131,-5.2926386909867636e-08,-0.0014173435904597255,2134965.5802000696,4021.6216032087805,0.6291132122014441,233646.69195204918,2,Single-phase (V)
29.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.1720697520290432,0.8419204454609714,0.001963151438884194,-6.275719214386384e-08,-0.0017749671234279063,0.0016528173339327276,-5.283656316564162e-08,-0.0014943811112350018,2197412.3626531386,4313.853241564425,0.6198249710525506,240256.59448335873,2,Single-phase (V)
30.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.17836005681092768,0.8366411309133136,0.0020437828970888672,-6.305014011121589e-08,-0.0018817641205113532,0.0017099128343617182,-5.275034052689054e-08,-0.0015743612618967155,2258931.0534659484,4616.764652776643,0.6105510983993783,246741.5638668733,2,Single-phase (V)
31.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.18468003320621357,0.8313702521733783,0.0021256386058359097,-6.33506835322074e-08,-0.001993658247825614,0.0017671927037632685,-5.266787374352715e-08,-0.0016574681602423162,2319523.003563724,4930.467643499516,0.6012898592115993,253100.44200667093,2,Single-phase (V)
32.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.1910304589104349,0.8261074254359004,0.002208772384766373,-6.365918962722905e-08,-0.002110986362661854,0.0018246832681532625,-5.258932924828597e-08,-0.0017439015091888803,2379189.385255394,5255.087812281398,0.5920394146572471,259331.93979302444,2,Single-phase (V)
33.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.19741214964569426,0.8208522496212399,0.0022932418536221943,-6.397605211068004e-08,-0.002234114944793919,0.0018824127344713604,-5.2514886296937386e-08,-0.0018338782783465207,2437931.1813750835,5590.765821379942,0.5827978123572122,265434.6238883201,2,Single-phase (V)
34.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.20382596193583521,0.8156043050303607,0.0023791088009797777,-6.430169375516043e-08,-0.0023634433950885823,0.0019404113802147264,-5.2444738247452715e-08,-0.0019276346077298195,2495749.1733929035,5937.658823457062,0.5735629754901193,271406.9018106696,2,Single-phase (V)
35.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.21027279615334676,0.8103631518641049,0.00246643959860341,-6.46365692690569e-08,-0.0024994077826678506,0.001998711767006697,-5.23790939985555e-08,-0.0020254279685563933,2552643.928371931,6295.942066071097,0.5643326905822447,277247.00505148416,2,Single-phase (V)
36.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.2167535998716074,0.8051283285896583,0.0025553056683064383,-6.498116853406414e-08,-0.0026424851131810366,0.0020573489817592426,-5.231817961163396e-08,-0.002127539622498502,2608615.78463049,6665.810700899938,0.5551045937889978,282952.96991538175,2,Single-phase (V)
37.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.22326937156111312,0.7998993501345055,0.002645784009441297,-6.533602025736623e-08,-0.0027931982044380414,0.00211636090974836,-5.226224014424213e-08,-0.002234277428526857,2663664.8359479024,7047.481829462036,0.5458761554407285,288522.6157127727,2,Single-phase (V)
38.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.22982116467430744,0.794675705885085,0.0027379577966294218,-6.570169610305024e-08,-0.0029521212723171986,0.002175788544720058,-5.221154172853878e-08,-0.0023459790559370447,2717790.9141269894,7441.196822942594,0.5366446625849736,293953.51986502716,2,Single-phase (V)
39.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.23641009217064138,0.7894568574637365,0.0028319170591494286,-6.607881537923177e-08,-0.0031198863502245656,0.0022356763421140543,-5.216637393421474e-08,-0.002463015673692292,2770993.569697715,7847.22396082033,0.5274071992082691,299242.9893961972,2,Single-phase (V)
40.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.24303733154185456,0.7842422362532057,0.0029277594556048466,-6.646805037183168e-08,-0.003297190690381191,0.002296072622675013,-5.2127052462995995e-08,-0.0025857962003777964,2823272.050511538,8265.86144163004,0.5181606237610991,304388.02817992156,2,Single-phase (V)
41.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.2497041304074041,0.7790312406328168,0.003025591160189658,-6.687013243357621e-08,-0.0034848053260485346,0.002357030035170233,-5.209392223100964e-08,-0.002714772216515438,2874625.277935093,8697.440829778156,0.5089015435371093,309385.2991805129,2,Single-phase (V)
42.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.2564118127618815,0.7738232328842535,0.0031255278801884177,-6.728585895840416e-08,-0.003683585012022328,0.002418606088717269,-5.2067360906586214e-08,-0.0028504436626070996,2925051.820302478,9142.331015351278,0.4996262853689322,314231.08076673164,2,Single-phase (V)
43.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.26316178597054335,0.7686175357174583,0.0032276960284516923,-6.7716101398078e-08,-0.003894479808341889,0.002480863767433567,-5.204778298498425e-08,-0.002993365473189142,2974549.863226565,9600.942779967909,0.49033086199382364,318921.21597726503,2,Single-phase (V)
44.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.26995554862636206,0.7634134283581848,0.0033322340796903107,-6.816181451073666e-08,-0.0041185486318092825,0.002543872242868361,-5.203564449875614e-08,-0.0031441553308694356,3023117.1762984134,10073.734081758714,0.4810109333072922,323451.0533673587,2,Single-phase (V)
45.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.2767946994029524,0.7582101421278206,0.003439294145812799,-6.862404707213227e-08,-0.004356975175054623,0.002607707703116104,-5.203144848394766e-08,-0.0033035027667255514,3070751.0756176724,10561.216197620217,0.47166176155505035,327815.3777522805,2,Single-phase (V)
46.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.2836809470632547,0.7530068554328049,0.0035490438135557805,-6.910395433160609e-08,-0.004611086688105293,0.002672454321838888,-5.203575134921486e-08,-0.0034721798871382333,3117448.381491811,11063.960892412992,0.4622781593037747,332008.328766338,2,Single-phase (V)
47.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.2906161218151903,0.7478026880646087,0.0036616682978158205,-6.960281255948024e-08,-0.004882376238853348,0.0027382053959076305,-5.2049170328836434e-08,-0.0036510540755573073,3163205.3705132944,11582.608824689276,0.4528544287671697,336023.30465075845,2,Single-phase (V)
48.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.29760218824408746,0.7425966946910949,0.0037773729770329413,-7.012203611441586e-08,-0.005172529224691214,0.002805064687360123,-5.20723922435748e-08,-0.003841103105448787,3208017.7210655315,12117.87944939574,0.44338429072974245,339852.84803618665,2,Single-phase (V)
49.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.30464126009954073,0.7373878573950499,0.0038963863935790747,-7.0663197563715e-08,-0.005483455109079005,0.0028731480143444994,-5.210618384819091e-08,-0.004043433214005707,3251880.4511121716,12670.582743259249,0.4338608008850232,343488.5096498096,2,Single-phase (V)
50.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.3117356172740905,0.7321750770844208,0.004018963823560607,-7.122805152367429e-08,-0.0058173256191778825,0.002942585147314986,-5.2151404114919314e-08,-0.004259300833646742,3294787.846879895,13241.633162917442,0.4242762508588419,346920.68479079986,2,Single-phase (V)
51.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.31888772538611593,0.726957163559497,0.00414539154838594,-7.181856306063608e-08,-0.006176620984984937,0.003013522081858154,-5.2209018893478874e-08,-0.004490138871626716,3336733.3807380926,13832.066355728934,0.4146220504824794,350138.4159945771,2,Single-phase (V)
52.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.32610025847421237,0.7217328239725309,0.004275991997136419,-7.243694171967432e-08,-0.006564186255956395,0.00308612377937721,-5.228011850727418e-08,-0.004737588683593083,3377709.6161914472,14443.059287485356,0.404888586961235,353129.1534265007,2,Single-phase (V)
53.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.33337612543119444,0.7165006493518603,0.004411129977368177,-7.308568254535105e-08,-0.006983300339112563,0.0031605774931597556,-5.2365939002067956e-08,-0.005003539227593218,3417708.097408377,15075.954642372048,0.3950650553768105,355878.46204086655,2,Single-phase (V)
54.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.340718500961113,0.7112590987810671,0.004551220276919421,-7.376761585352246e-08,-0.007437761221650008,0.0032370968325158263,-5.246788797120434e-08,-0.005290175343459553,3456719.2200759845,15732.290606026909,0.3851392533629071,358369.66117256257,2,Single-phase (V)
55.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.348130862043651,0.7060064807180869,0.004696737006962395,-7.448596804125533e-08,-0.007931991955283147,0.0033159267651439216,-5.2587576159686573e-08,-0.005600037725433632,3494732.0795545303,16413.837487462413,0.37509733065582973,360583.37765405147,2,Single-phase (V)
56.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.35561703115286614,0.7007409308010875,0.004848225176106887,-7.524443643568737e-08,-0.008471173511228912,0.003397349822638406,-5.272685642554683e-08,-0.005936098011236064,3531734.291237483,17122.643106097577,0.36492348133622293,362496.9872719791,2,Single-phase (V)
57.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.36318122782347395,0.6954603853057789,0.005006315150263981,-7.60472821575051e-08,-0.009061412744026286,0.0034816938633647466,-5.2887872150715784e-08,-0.006301853598375216,3567711.7766186455,17861.089519061148,0.3545995626420291,364083.9106646293,2,Single-phase (V)
58.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.3708281306190968,0.6901625491760376,0.005171740883117381,-7.689944632090178e-08,-0.009709956697952904,0.0035693418715702233,-5.3073117903059434e-08,-0.006701448467048117,3602648.5066989227,18631.9645695966,0.3441046188044642,365312.71752411174,2,Single-phase (V)
59.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.3785629521777883,0.6848448572228262,0.005345363127333875,-7.780669677284665e-08,-0.010425468758280853,0.0036607444477431274,-5.3285516142379895e-08,-0.007139828663245886,3636526.1918532057,19438.553017516,0.3334142807845062,366145.97555963177,2,Single-phase (V)
60.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.38639153085567746,0.6795044266411286,0.005528199302701087,-7.877581523574892e-08,-0.011218388315769202,0.0037564358975397897,-5.352851516495506e-08,-0.007622944520344288,3669323.903862097,20284.753846714877,0.32250000208625873,366538.7555748182,2,Single-phase (V)
61.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.3943204436551301,0.6741379983808446,0.005721462374934046,-7.981483853319228e-08,-0.012101404652122349,0.0038570551932493513,-5.3806215489856555e-08,-0.008158016709778402,3701017.6111108367,21175.233010938937,0.3113280755034476,366436.6672756318,2,Single-phase (V)
62.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.4023571467516127,0.668741864050572,0.005926612099446095,-8.093337312674432e-08,-0.013090089216283475,0.003963373622888256,-5.412353480867947e-08,-0.008753890663085703,3731579.60140219,22115.624815716455,0.2998583534130832,365773.24581133627,2,Single-phase (V)
63.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.410510152238692,0.6633117738200699,0.006145423486932729,-8.214301038108627e-08,-0.014203750853458952,0.004076331753992868,-5.448642592279875e-08,-0.009421515173506189,3760977.757559794,23112.801045139546,0.2880425614557939,364466.426472864,2,Single-phase (V)
64.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.41878925302415715,0.6578428190447265,0.006380079645062776,-8.345788225323813e-08,-0.015466610006522186,0.004197089579437975,-5.490216853297302e-08,-0.010174598327755932,3789174.6376976282,24175.235977562756,0.27582204639032953,362413.7178207514,2,Single-phase (V)
65.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.4272058126487324,0.6523292807938688,0.006633299731880522,-8.489541581516782e-08,-0.01690943739704307,0.004327095643387784,-5.5379765541404856e-08,-0.011030521135842054,3816126.292644138,25313.50951381857,0.26312472429726386,359485.4838713393,2,Single-phase (V)
66.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.435773143982458,0.6467644316975307,0.006908518455252431,-8.647737402204358e-08,-0.01857188219190544,0.004468184012583242,-5.593048966406182e-08,-0.012011632831401213,3841780.724283333,26541.013034744457,0.2498608799232505,355515.42590184737,2,Single-phase (V)
67.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.44450701160466033,0.6411402728488365,0.0072101428203451305,-8.823131584113976e-08,-0.02050584524447043,0.0046227129351151565,-5.6568649912200214e-08,-0.013147123215035788,3866075.8452784857,27874.958998744405,0.23591728659338562,350286.82982205506,2,Single-phase (V)
68.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.45342630935220835,0.6354471788000727,0.007543927244270045,-9.019268199094099e-08,-0.022780472553470443,0.004793767284444407,-5.7312685319555574e-08,-0.014475787015835281,3888936.7342564426,29337.855780799753,0.22114882676438513,343512.26504713774,2,Single-phase (V)
69.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.4625539905899321,0.6296734101549708,0.00791753439707122,-9.240783098238318e-08,-0.025489722121221716,0.004985460883823116,-5.818675405970138e-08,-0.016050200251972273,3910271.877062367,30959.712088541535,0.205366326428728,334802.9094421817,2,Single-phase (V)
70.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.4719183700815781,0.6238044319443566,0.008341394759715067,-9.493854273233313e-08,-0.028764123433652825,0.00520339901970769,-5.9223083718768095e-08,-0.01794318767890716,3929967.9212494427,32781.413824158415,0.18831856132168176,323621.01998393424,2,Single-phase (V)
71.0,293.13131313131316,0.9,0.9,0.1,0.1,0.0,1.0,-0.4815549823262231,0.6178219422803617,0.008830058581658189,-9.78688154629406e-08,-0.03278954491103332,0.005455403943369437,-6.046550165799225e-08,-0.020258100323423758,3947882.2111715064,34860.031198130666,0.16966519245775483,309204.31795237865,2,Single-phase (V)
